design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,3,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4622057069248371,0.4859117575673203,0.565662282459854,-0.2497112090969281
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,10,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4376315722026367,0.4000453996356152,0.5644154556957637,-0.2358819256465318
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,7,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4539811802457756,0.5123646064051879,0.577608803488496,-0.3597520385183202
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,28,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3838508262536706,0.5369996964088758,0.6195239350171711,-0.6763063499863929
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,13,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4482734513661646,0.5136465533884275,0.5872859511815018,-0.4302013043441715
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,0,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4707832725381216,0.3431024045718437,0.5519499819753249,-0.1406662290203671
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,14,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4541166748331652,0.5181165851307509,0.5790477782326102,-0.3507573472495794
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,21,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4691405659061854,0.4481907228165455,0.5519703886448643,-0.1705696181451982
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,15,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.441190012012213,0.4812040494450813,0.6022942640706086,-0.5063058244815746
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,20,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.5019989409808892,0.3696125347523598,0.4960834182047017,0.2355322050667975
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,13,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3832172372747343,0.5527744235506036,0.6201751860118776,-0.6802013043441716
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,17,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4910058293316233,0.5124197555753658,0.5156723091907299,0.1029066923157968
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,24,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4574025868524197,0.4465516267747449,0.5730747976867612,-0.3120133780732403
stability_direction,pure,normal,0.425,0.5,-0.0749999999999999,19,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.5987063256829237,1.0,1.0,mistralai/mistral-small-creative,0.4307580357095854,0.6275818566708198,0.6183998200234165,-0.6413363064606945
